half,arm,contamination,seed_rep,observer,artifact_index,eff_sample_count,creator_col_kl,col_change_rate,deep_per_genuine,generation,deep_per_artifact
starvation,control,0.0,2,0,225,337.427768500883,0.1105190038337717,0.002875528805591431,6.0,,
starvation,control,0.0,2,0,250,374.9196352755305,0.09903472537208557,0.004415765317311359,6.0,,
starvation,control,0.0,2,0,275,412.4119414196575,0.09295289225789582,0.0024097651777862127,6.0,,
starvation,control,0.0,2,0,300,449.9044616781606,0.0996190585270816,0.004243941037312518,6.0,,
starvation,control,0.0,2,0,325,487.39698191505767,0.09784362566071943,0.0026056986887029944,6.0,,
starvation,control,0.0,2,0,350,524.8887382897426,0.08871820062258651,0.0031875045777518605,6.0,,
starvation,control,0.0,2,0,375,562.3805987175622,0.08391601960693505,0.002295664015446347,6.0,,
starvation,control,0.0,2,0,400,599.8723766584876,0.08016538664592551,0.002633905137201073,6.0,,
starvation,control,0.0,2,1,25,37.49051523158626,0.2100067955191902,0.05689647672928988,6.0,,
starvation,control,0.0,2,1,50,74.98348734828338,0.136166107595615,0.034589466065137235,6.0,,
starvation,control,0.0,2,1,75,112.47581762851532,0.12294163947304376,0.014693860907542504,6.0,,
starvation,control,0.0,2,1,100,149.96746012628992,0.10767981630473394,0.01183766128498493,6.0,,
starvation,control,0.0,2,1,125,187.45971455387513,0.10460668277121918,0.008293435675318152,6.0,,
starvation,control,0.0,2,1,150,224.95188380394794,0.08378169861115006,0.0077430594930089905,6.0,,
starvation,control,0.0,2,1,175,262.4437228416847,0.07692935996492978,0.0037147747772702405,6.0,,
starvation,control,0.0,2,1,200,299.93588950424385,0.07078366983679693,0.004530909069214071,6.0,,
starvation,control,0.0,2,1,225,337.4277437216965,0.06569208984994784,0.0035560994733372965,6.0,,
starvation,control,0.0,2,1,250,374.91944645163426,0.057509725307782936,0.0031167362048191384,6.0,,
starvation,control,0.0,2,1,275,412.41076084895735,0.05504410127532762,0.001572944781765513,6.0,,
starvation,control,0.0,2,1,300,449.9027459077577,0.05622917456251794,0.0023059655818830514,6.0,,
starvation,control,0.0,2,1,325,487.39451114891926,0.052398289534340954,0.0017439116635581287,6.0,,
starvation,control,0.0,2,1,350,524.8856623848576,0.048177792007356085,0.0018528069258414751,6.0,,
starvation,control,0.0,2,1,375,562.3771277007253,0.04557727560258776,0.0017566976269673684,6.0,,
starvation,control,0.0,2,1,400,599.8683703985968,0.042843026594238734,0.00215740124047912,6.0,,
starvation,control,0.0,2,2,25,37.493000232732804,0.3182267615847835,0.07111265489041203,6.0,,
starvation,control,0.0,2,2,50,74.9852098383338,0.21344761183968752,0.03169088583600229,6.0,,
starvation,control,0.0,2,2,75,112.47761011791167,0.1549487759745776,0.018752223570536186,6.0,,
starvation,control,0.0,2,2,100,149.96951311130726,0.14017335863428027,0.0114582594556762,6.0,,
starvation,control,0.0,2,2,125,187.4622347747731,0.14421226314920735,0.006984587967183484,6.0,,
starvation,control,0.0,2,2,150,224.9543269669624,0.13630898102579925,0.008899729231801894,6.0,,
starvation,control,0.0,2,2,175,262.446850337493,0.13285334914982724,0.004305181558900046,6.0,,
starvation,control,0.0,2,2,200,299.9388699338585,0.11117067928757056,0.007937193677011359,6.0,,
starvation,control,0.0,2,2,225,337.43210765437703,0.11043170006796191,0.0037120700044526046,6.0,,
starvation,control,0.0,2,2,250,374.9240474916013,0.09554894370354867,0.003863249795110146,6.0,,
starvation,control,0.0,2,2,275,412.41604080509774,0.09141547820598833,0.002891794286443275,6.0,,
starvation,control,0.0,2,2,300,449.9078117986675,0.09106177618304544,0.001994075632412254,6.0,,
starvation,control,0.0,2,2,325,487.39994425551765,0.0874423659016772,0.002921288584443428,6.0,,
starvation,control,0.0,2,2,350,524.8912424291982,0.08302485167864868,0.0035821794973762613,6.0,,
starvation,control,0.0,2,2,375,562.3832334990296,0.0777325946595798,0.0017595703053802198,6.0,,
starvation,control,0.0,2,2,400,599.8748272782609,0.07124170050433795,0.0021787650234442475,6.0,,
starvation,control,0.0,2,3,25,37.48910863341392,0.16820036248132667,0.04769614904171775,6.0,,
starvation,control,0.0,2,3,50,74.98017865016759,0.11510395672926615,0.0216503065191164,6.0,,
starvation,control,0.0,2,3,75,112.47200232750177,0.08524558910277845,0.009790272359750071,6.0,,
starvation,control,0.0,2,3,100,149.96390891836955,0.06881526643750263,0.009240297185189268,6.0,,
starvation,control,0.0,2,3,125,187.456018944958,0.06241356217445265,0.006316842467047102,6.0,,
starvation,control,0.0,2,3,150,224.9480916747723,0.05782865289830246,0.007659469208112866,6.0,,
starvation,control,0.0,2,3,175,262.44020375793855,0.060362954708458275,0.0029625973861543576,6.0,,
starvation,control,0.0,2,3,200,299.9317616642978,0.05182783435431423,0.0037803211085113875,6.0,,
starvation,control,0.0,2,3,225,337.4235172539609,0.04877431045242903,0.004280671349911033,6.0,,
starvation,control,0.0,2,3,250,374.91532009258066,0.04539020283467659,0.004940046689839576,6.0,,
starvation,control,0.0,2,3,275,412.4070223250168,0.044383995306195655,0.0025384073376038757,6.0,,
starvation,control,0.0,2,3,300,449.89866492723155,0.044134951989478415,0.00268613133936237,6.0,,
starvation,control,0.0,2,3,325,487.38998238476,0.0441644047407487,0.0017085405287499177,6.0,,
starvation,control,0.0,2,3,350,524.8808287770963,0.03670650211602465,0.0035804659319305355,6.0,,
starvation,control,0.0,2,3,375,562.3724014231551,0.034820131377981685,0.0023330755644759517,6.0,,
starvation,control,0.0,2,3,400,599.8639555826212,0.03137052428358924,0.0016040224956921751,6.0,,
starvation,control,0.0,2,4,25,37.491488042813785,0.11014725918176754,0.04454158634255651,6.0,,
starvation,control,0.0,2,4,50,74.98267868172616,0.07991585593525602,0.03408622606800491,6.0,,
starvation,control,0.0,2,4,75,112.47432210338445,0.05859095976711946,0.007366578973187079,6.0,,
starvation,control,0.0,2,4,100,149.96577424097555,0.04737846120303399,0.008499252682934567,6.0,,
starvation,control,0.0,2,4,125,187.4578762002829,0.05670157210940216,0.008371772638639377,6.0,,
starvation,control,0.0,2,4,150,224.94984066125642,0.05617825705869128,0.006373910766684372,6.0,,
starvation,control,0.0,2,4,175,262.4416695773059,0.053604154726494574,0.006740093951502029,6.0,,
starvation,control,0.0,2,4,200,299.93283207337055,0.04252344122557272,0.005805477101226184,6.0,,
starvation,control,0.0,2,4,225,337.4244277342638,0.04090033162834988,0.0026199179435189178,6.0,,
starvation,control,0.0,2,4,250,374.9158418437762,0.03950727698584393,0.002827624971354824,6.0,,
starvation,control,0.0,2,4,275,412.40739570812843,0.04051461200469784,0.003259193769583347,6.0,,
starvation,control,0.0,2,4,300,449.8992015154809,0.04269694433229823,0.0027416390403433325,6.0,,
starvation,control,0.0,2,4,325,487.3909117950727,0.03956138846585286,0.002034568397393863,6.0,,
starvation,control,0.0,2,4,350,524.8822473928502,0.035175500573519404,0.003079574541655835,6.0,,
starvation,control,0.0,2,4,375,562.3737927773103,0.03099228983779014,0.0026661291262864194,6.0,,
starvation,control,0.0,2,4,400,599.8652795000364,0.03042298385356288,0.003032242251247237,6.0,,
starvation,control,0.0,2,5,25,37.490137787151575,0.07245766398884883,0.03859998406263075,6.0,,
starvation,control,0.0,2,5,50,74.98179978349789,0.07783839926756432,0.024240641797700215,6.0,,
starvation,control,0.0,2,5,75,112.47338047509473,0.06550693492849227,0.008914589961520707,6.0,,
starvation,control,0.0,2,5,100,149.96470027036776,0.050859882340578054,0.005001331388471755,6.0,,
starvation,control,0.0,2,5,125,187.45650355361767,0.055483565855730124,0.005897687843615621,6.0,,
starvation,control,0.0,2,5,150,224.94831371113997,0.05253769567882943,0.010314319110602387,6.0,,
starvation,control,0.0,2,5,175,262.44067629024005,0.054381331692798365,0.0038545320061078784,6.0,,
starvation,control,0.0,2,5,200,299.93227096033854,0.05507293706529277,0.007896684802807108,6.0,,
starvation,control,0.0,2,5,225,337.4238251524246,0.052056795616935096,0.0031465801341925104,6.0,,
starvation,control,0.0,2,5,250,374.9149731417561,0.042175439302251594,0.004331828059911138,6.0,,
starvation,control,0.0,2,5,275,412.4064121272052,0.042351213043021904,0.0021908594940462,6.0,,
starvation,control,0.0,2,5,300,449.8978534030403,0.039590471893432184,0.0028519116776282074,6.0,,
starvation,control,0.0,2,5,325,487.3890984720945,0.036211806649440736,0.0024514333405139927,6.0,,
starvation,control,0.0,2,5,350,524.8802456082544,0.035891159657623274,0.002901113659626888,6.0,,
starvation,control,0.0,2,5,375,562.3719264399904,0.03312385170308145,0.0025178614228905396,6.0,,
starvation,control,0.0,2,5,400,599.8628478788323,0.030202444120735014,0.002455153876648956,6.0,,
starvation,control,0.0,2,6,25,37.491463784701224,0.11860743613293076,0.047173654672632494,6.0,,
starvation,control,0.0,2,6,50,74.98221144281263,0.07401502061355911,0.030124858094265385,6.0,,
starvation,control,0.0,2,6,75,112.47367426806403,0.06531057461653256,0.01204275690808408,6.0,,
starvation,control,0.0,2,6,100,149.96471486562245,0.05145623843872634,0.009100088534182588,6.0,,
starvation,control,0.0,2,6,125,187.45594662538193,0.05679099799514528,0.008820236616173071,6.0,,
starvation,control,0.0,2,6,150,224.94762347404594,0.04685861657979702,0.005244517625734599,6.0,,
starvation,control,0.0,2,6,175,262.43935380429446,0.05180272145429518,0.005530060886301578,6.0,,
starvation,control,0.0,2,6,200,299.9305505133614,0.04377836370281088,0.004666786880059839,6.0,,
starvation,control,0.0,2,6,225,337.42175887668,0.04291531248627325,0.004299321359396161,6.0,,
starvation,control,0.0,2,6,250,374.9131340225438,0.04036830475285623,0.003935777538249672,6.0,,
starvation,control,0.0,2,6,275,412.40453042448956,0.03985702818832586,0.0037882514517591013,6.0,,
starvation,control,0.0,2,6,300,449.8959816229086,0.03734417485122135,0.0022839756924805388,6.0,,
starvation,control,0.0,2,6,325,487.3875210342164,0.037312682698853586,0.002904955952971773,6.0,,
starvation,control,0.0,2,6,350,524.8789833197942,0.03184769271207519,0.0025644620640704117,6.0,,
starvation,control,0.0,2,6,375,562.3705635417026,0.03084624839030263,0.003127848031351682,6.0,,
starvation,control,0.0,2,6,400,599.8619103785697,0.028818191203790065,0.0026350009878658306,6.0,,
starvation,control,0.0,2,7,25,37.489873539230565,0.08635037496125299,0.04390661868887154,6.0,,
starvation,control,0.0,2,7,50,74.98100035426742,0.0511425916700728,0.02892194179909069,6.0,,
starvation,control,0.0,2,7,75,112.47212908305568,0.05067898392430508,0.009889320253189424,6.0,,
starvation,control,0.0,2,7,100,149.9634147001222,0.04970998108323764,0.010222597910215743,6.0,,
starvation,control,0.0,2,7,125,187.45472250996113,0.05593774821432401,0.007874346922784322,6.0,,
starvation,control,0.0,2,7,150,224.9460959299193,0.04919950439496825,0.00703815459391542,6.0,,
starvation,control,0.0,2,7,175,262.43722909363254,0.05321769964314902,0.007149387310606246,6.0,,
starvation,control,0.0,2,7,200,299.92880912582154,0.05543116974298129,0.005863320615899198,6.0,,
starvation,control,0.0,2,7,225,337.4202722620475,0.050662634637359046,0.003734535336073723,6.0,,
starvation,control,0.0,2,7,250,374.9113582072668,0.05177038111342383,0.004248558891360662,6.0,,
starvation,control,0.0,2,7,275,412.4030321076814,0.053037545383069463,0.0030029900718915726,6.0,,
starvation,control,0.0,2,7,300,449.89440886670235,0.04922812672615963,0.0023613561682486457,6.0,,
starvation,control,0.0,2,7,325,487.3857856526223,0.04869773674999676,0.00262979275565123,6.0,,
starvation,control,0.0,2,7,350,524.8768583635728,0.04616225508020343,0.003768353671856195,6.0,,
starvation,control,0.0,2,7,375,562.368478553156,0.04900234025492665,0.002850323133932188,6.0,,
starvation,control,0.0,2,7,400,599.8595752607407,0.04541184134122561,0.002041063289650314,6.0,,
starvation,control,0.3,0,0,25,22.494707906215048,0.13437058023192877,0.04606710248605049,6.0,,
starvation,control,0.3,0,0,50,49.48888057841398,0.06925199591310746,0.024769461246168318,6.0,,
starvation,control,0.3,0,0,75,76.48356975130599,0.05345356476655255,0.011744469219171267,6.0,,
starvation,control,0.3,0,0,100,103.4785951260171,0.04613602531431968,0.0110313579063769,6.0,,
starvation,control,0.3,0,0,125,119.97559717369852,0.04092371831324593,0.009282866643035752,6.0,,
starvation,control,0.3,0,0,150,143.9709637522043,0.04596850232863381,0.00521819941709033,6.0,,
starvation,control,0.3,0,0,175,167.96554706890572,0.039001133499811845,0.004449763633877186,6.0,,
starvation,control,0.3,0,0,200,193.46032060249524,0.03589967491720548,0.0038759206848243987,6.0,,
starvation,control,0.3,0,0,225,215.95553938249364,0.03838069729705159,0.0028196176657626615,6.0,,
starvation,control,0.3,0,0,250,247.44806127885968,0.03425940951394978,0.005244653796396202,6.0,,
starvation,control,0.3,0,0,275,268.443942536711,0.029442364253861555,0.004867860381561234,6.0,,
starvation,control,0.3,0,0,300,290.9395875402244,0.027089613231078183,0.00304082841303842,6.0,,
starvation,control,0.3,0,0,325,314.935371663765,0.0260130190734124,0.00374138008412379,6.0,,
starvation,control,0.3,0,0,350,343.42962812182316,0.023493622502232987,0.0036198113198649628,6.0,,
starvation,control,0.3,0,0,375,373.4243505696073,0.022237968373596338,0.00328239909017922,6.0,,
starvation,control,0.3,0,0,400,394.4216542794532,0.021465900241062215,0.0026984206926533917,6.0,,
starvation,control,0.3,0,1,25,22.494796402094526,0.09260471035816709,0.027926413344148762,6.0,,
starvation,control,0.3,0,1,50,49.48942636382759,0.08987451714963521,0.027081813214020853,6.0,,
starvation,control,0.3,0,1,75,76.48454348883655,0.08244044199664041,0.015033684927106342,6.0,,
starvation,control,0.3,0,1,100,103.47850665171752,0.07907503065552579,0.011475377596575728,6.0,,
starvation,control,0.3,0,1,125,119.97532113738302,0.06788461906289002,0.004297721397435592,6.0,,
starvation,control,0.3,0,1,150,143.97059396859436,0.057447966127463404,0.007564762293123854,6.0,,
starvation,control,0.3,0,1,175,167.9667977835393,0.04768361348218724,0.0031765082588247305,6.0,,
starvation,control,0.3,0,1,200,193.46290852929874,0.03721737736319959,0.005618239997445007,6.0,,
starvation,control,0.3,0,1,225,215.9581030620439,0.03835602818107719,0.004098977095196542,6.0,,
starvation,control,0.3,0,1,250,247.45109670554353,0.03685358783227835,0.004250354280498494,6.0,,
starvation,control,0.3,0,1,275,268.4471488582931,0.03466233172199813,0.0033794312531886406,6.0,,
starvation,control,0.3,0,1,300,290.94281596290534,0.038547375957603554,0.002588731424756804,6.0,,
starvation,control,0.3,0,1,325,314.9382420155579,0.038600804657329214,0.0015720607902649768,6.0,,
starvation,control,0.3,0,1,350,343.43382459548525,0.03997265096032181,0.0022894789586973847,6.0,,
starvation,control,0.3,0,1,375,373.42840896986985,0.03815536768481681,0.003140699236989082,6.0,,
starvation,control,0.3,0,1,400,394.42426125338363,0.036311822942845774,0.0027171147330161643,6.0,,
starvation,control,0.3,0,2,25,22.495092347293834,0.14342029132209005,0.0376868837639317,6.0,,
starvation,control,0.3,0,2,50,49.48917175542378,0.12396351438248057,0.030479358198752173,6.0,,
starvation,control,0.3,0,2,75,76.48295055492528,0.10103960143162799,0.017421527874324026,6.0,,
starvation,control,0.3,0,2,100,103.47708808617897,0.09549815614656229,0.00987938292036901,6.0,,
starvation,control,0.3,0,2,125,119.97240883207883,0.08964123105269584,0.0076104541633796405,6.0,,
starvation,control,0.3,0,2,150,143.96869165546335,0.07094544802659805,0.007092334205888804,6.0,,
starvation,control,0.3,0,2,175,167.9645845191035,0.05629051017347908,0.0087388708453333,6.0,,
starvation,control,0.3,0,2,200,193.4596702865363,0.04577486580525891,0.009038587777842392,6.0,,
starvation,control,0.3,0,2,225,215.9549510299974,0.044616658532451885,0.00487945440768261,6.0,,
starvation,control,0.3,0,2,250,247.4486900271732,0.04192822204964372,0.0046875591221096575,6.0,,
starvation,control,0.3,0,2,275,268.44443421156353,0.04947771884900019,0.005603578115464735,6.0,,
starvation,control,0.3,0,2,300,290.94071285921814,0.055662659818613264,0.0036604203382437596,6.0,,
starvation,control,0.3,0,2,325,314.935111621586,0.05231528457361871,0.0032539341763874506,6.0,,
starvation,control,0.3,0,2,350,343.4284604299071,0.053878342225115464,0.0032784161056670976,6.0,,
starvation,control,0.3,0,2,375,373.4234962489593,0.053430634869024926,0.0024871309113575005,6.0,,
starvation,control,0.3,0,2,400,394.41911136218835,0.05167742550535244,0.0015964170271528572,6.0,,
starvation,control,0.3,0,3,25,22.49241989652358,0.1926201441205457,0.04379404254769906,6.0,,
starvation,control,0.3,0,3,50,49.487396301184184,0.12142669564986036,0.0295547434692023,6.0,,
starvation,control,0.3,0,3,75,76.4822094919454,0.0834720808052957,0.019910070733541226,6.0,,
starvation,control,0.3,0,3,100,103.47706539266596,0.06599849462775258,0.010299848198482932,6.0,,
starvation,control,0.3,0,3,125,119.9731959852621,0.05992696314688836,0.005800557748388791,6.0,,
starvation,control,0.3,0,3,150,143.96902208006435,0.052932587779904616,0.008005324563642845,6.0,,
starvation,control,0.3,0,3,175,167.9649013016134,0.05038590344763337,0.0038747062893060404,6.0,,
starvation,control,0.3,0,3,200,193.4595782776451,0.0438841682858178,0.004689432060284906,6.0,,
starvation,control,0.3,0,3,225,215.95569457251554,0.04689910328506381,0.003431709427989988,6.0,,
starvation,control,0.3,0,3,250,247.4496609680594,0.052561809969935924,0.0060841152753135,6.0,,
